projection_id,projection_entity_id,x,y
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4B7B7CEB74A1304BDAD47744,0.73006517,0.3091859
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4C9785E6B70BFAF0F4FE95A9,0.4900395,0.40460896
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4CB9EE962B8B71F7A72F183A,0.14553674,0.7015449
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4CDFBE921D711A4331FA6FCE,0.76962173,0.4275421
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4D0FD5653B28BB9250FF2F77,0.077898055,0.65842813
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4D440905626270154969C2FE,0.13032204,0.75994736
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4D78408D96E3D6FD917447FF,0.66983426,0.43496454
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4DB31E7422A04A5E696727CF,0.99373287,0.48491868
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4DE542BF95A9720BE53EC2BD,0.30176792,0.64172304
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4E29E44963EF629227A75F9A,0.08675787,0.6471876
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4E8934FA968F76B90900D05C,0.28180757,0.32718378
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4F0A18F3916DDC3F0A6F6809,0.6138625,0.4114045
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4F97B8C449DEB45446259189,0.70046276,0.988367
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4FBF7BE59BA71C8EDEF4815A,0.6247712,0.4336673
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_4FFD1D4CE403B3A99108BFE2,0.35338932,0.30604076
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_50284FEA11ED26440967E1A6,0.11370636,0.6278894
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5079A32FCD946AF5C6114EC5,0.7579462,0.1700776
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_50D86A7F4E89F9C2842FEA22,0.5428177,0.33015823
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5133ACAA101A1D00B10FF0CB,0.6655998,0.43371642
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_51783EB1DE213FB1EA2A2A6B,0.21235286,0.7293096
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_521ED6AEB620EB3F93F517EA,0.593724,0.40348622
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_523222C400AAA72FB9FA525A,0.5475055,0.3258565
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_52779EED08BA7583975C3B91,0.7310058,0.44525212
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_52877868FEEA22EA303456A9,0.7050196,0.989954
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_52EFF5BEC875DAE1318A5B67,0.23286466,0.62055296
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_52FA62C376B993A144522F00,0.6278183,0.5071761
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_534DCCEED00A327BA52F4963,0.93933743,0.82276
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_537E1D575824F20C53D1AAD9,0.067669846,0.5945688
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_54972173CD17330D296167EC,0.07232517,0.5742916
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_54ACE633D96417DDC9859971,0.06041504,0.59020793
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5555FAD84DF4838F98DC6B10,0.21659505,0.5488135
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_56193E4E0C2EE8151F23252E,0.124642834,0.69679374
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_56CCFE02C5FBF699C1E6A5B4,0.7349443,0.31452003
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_56F6FF15EA91ED0BA61D30A4,0.36609653,0.0
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5710FF31C5C214AE676E434D,0.728,0.31435525
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_58569C193B083DBA0555D2D8,0.20181072,0.6141422
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_59061388F63CB47FC172F3E1,0.76295906,0.4120067
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_595F1BBE45994E4CC225FF75,0.58634466,0.4472475
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_599262D9AC45AA667F9153FA,0.937097,0.81220454
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5A1AA38E68FF9888DE1040CC,0.555376,0.17620638
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5A53DB91F9F4503ECFAECF54,0.33233288,0.5749953
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5ADF1F0D3BA74D4E629468A1,0.053157587,0.5045227
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5B7458B4D2A8E816F668B2EC,0.004506229,0.5782206
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5B9194ABA227BF878190E9A2,0.027180454,0.6324349
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5B9D4856CB26AF39C5F5EEC5,0.54924065,0.1830858
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5BDB90914659D7E3610487DA,0.05782803,0.5109789
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5BF7B7E2FD9777A5DD887942,0.00418532,0.6862787
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5BFFEFA807A056A9F85AD6EC,0.0602327,0.84226006
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5DD51501F7C73915B49B43CD,0.072389655,0.6795158
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5E16F816CABFA174F2F59508,0.14045109,0.5254336
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5F2F1BBBB1FFCE47EF686422,0.048902195,0.4954221
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5F4AFF0707533BCF353B852A,0.7074372,0.99364626
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_5F81FDE06BDF79B78045152F,0.29618955,0.66002095
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_608C355C300EE2F43C75342D,0.122274,0.6179959
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_60A39480A9601080F9B4C905,0.35155973,0.34243345
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_60A6E6E5C9D274C2ABD6E2AF,0.705362,0.99241096
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6104C4603C1DD9404F61BDA5,0.34392712,0.5623909
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_61352F3EE178ABD070E5B219,0.12393009,0.6452386
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6145BDB6853E6A88680ACCB9,0.37493294,0.36724538
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6171C2B694D59C8932AB1E39,0.32623443,0.30128968
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_61B56F17C1707CDB1F1EFA09,0.044538688,0.73907846
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_62098DFEB51F0628BECCE952,0.62664163,0.5120896
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_620DB9B65551DEB413804850,0.19907916,0.6270876
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_628815A205D2EACA70C03AE0,0.33512434,0.57209176
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_62B04C243B2D5156BDC63A3A,0.7487145,0.51566947
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_62B2AA6D276E79C1446AC83E,0.5401623,0.5444227
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_62F8345B270EFFE836217668,0.038483586,0.7446867
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6312EC491832CD1285205899,0.0036873706,0.68633103
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_63E1D33B440FB14451B4ABDB,0.21527952,0.5516825
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_63F1485092EB8998BA3F84F4,0.29365227,0.66321385
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_63F9B54D924D4FC313C907F2,0.36378434,0.0046070362
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_644AEE33D18E403615184776,0.3232117,0.6292214
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_645F46EF0399123A1E5EBACB,0.58328664,0.44821805
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_647599075EE460FD46FA9336,0.60766387,0.4389944
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6541D14F03ADAF89E41BFCA1,0.34301704,0.3280123
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6544178B0A66B9F92579D952,0.6712089,0.4312179
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_65C234A6186A514E9A34B108,0.72837347,0.30708724
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_671EEC4C3900265215177846,0.043650944,0.7409697
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_67AED3FC0AE4B4C97D333D48,0.6319611,0.40113136
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_67B73870DACA1EEB08553A0D,0.12880243,0.7572586
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_686219073E01957ED17C2F1C,0.6192433,0.40827516
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6867C8132C884B572C310747,0.7727553,0.17593078
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_68770C767EE52D9EAC521ABA,0.76423085,0.16187468
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_687CD3DEEDFFA7E76CC774A2,0.16346443,0.70872253
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_689568F0B6588882E3E0CC0D,0.21354316,0.58882195
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_68EC8BCB6FE19888F65A81FC,0.5424478,0.17717864
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_69031F91D05054BF838F18AD,0.06235633,0.59761673
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6912596F30C8FF00443F0AC4,0.55097574,0.18448284
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_69BA7739DD74F3D70DFB7F0A,0.06172931,0.5030304
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6A09BE1E821AC1616E5DC125,0.13187794,0.563027
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6A1B7FCE43E08A11D7D004E9,0.23788996,0.6204179
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6A367874B624B6DDF6FFBD9B,0.6537357,0.35425577
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6A373247F4F69CC3C0207193,0.54253906,0.17682113
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6A7DDA5E1D7BEE1F43B798FD,0.9707845,0.47923824
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6AC53510241249A81C8C294A,0.3243588,0.5850788
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6C1F07D10EF2CB85A4BCB894,0.9428356,0.8194757
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6C314F86B9C46579D438FF3C,0.08122034,0.6855931
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6C53E57F4B8858B7C782783D,0.5498223,0.18612248
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6D15B368FD235D43B4966D6C,0.1058188,0.71841526
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6D7611ADED98AC1C8A309E99,0.7723062,0.4122069
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6DB87CC4FBD47061540EF349,0.612043,0.38012236
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6DCD0167AD0B732B1AADEB3A,0.70660114,1.0
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6DD217F3A5CCBCF33659E89C,0.0133816255,0.6907183
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6DF1D045341011A6E13111CB,0.5438017,0.18032438
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6DF4979A8FBF87806F1140FB,0.036131293,0.675848
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6E0BC0AE09DF810C43AA5F5C,0.053968098,0.49721816
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_6F00FC2E106EBE30F920EF40,0.62096125,0.39003614
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_700E50E8B3C52CA9618A87B7,0.12474984,0.70804584
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7018596A37EABCEE20792FFE,0.040681407,0.7435393
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_70BFAFD5D01D43E5F88F01BD,0.09455092,0.69017535
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_70ED6CE05EC0C2BD7FA11ACF,0.5355521,0.5461852
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_71D25FD2C3960A4052082FCC,0.47922683,0.41021004
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_72C09F92499437C765D9052F,0.7488283,0.5140571
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_73AFD3A964F020DB0459F1B1,0.3343887,0.30747327
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_741AD29D313A8FE975F71891,0.66857994,0.4295075
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7445B6F92130A17F364957DA,0.31885427,0.3102615
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7482819FA92A3B403E5EC21B,0.7730724,0.14320311
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_749F0D8853BB8D527709AA8C,0.61862576,0.4887113
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_74CE5F3CB3811B479C608363,0.33134118,0.33808666
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_752F72862B6A6768D46EF905,0.70167774,0.99337935
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_756DDC790DA39BDFD06CC6E0,0.120667405,0.70342296
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_76449F0912DE44D30827F38C,0.55821,0.53388035
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_76647A9A441E2E5004E79819,0.14446023,0.5238052
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_766DDCF283ABBF92862FBA82,0.099861614,0.68166757
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_76DDB77732FF976AC43F195B,0.78114384,0.1512461
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_76FF8275D100212967DA0EAD,0.10352781,0.7142339
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_77A98C495048F8BCBD18B1FE,0.116448835,0.6185717
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_780A2E97294F146209E217B9,0.77709424,0.19103141
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_785B3482A234B9848A1D89AD,0.16217133,0.7105483
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_787F3908F9F174AD06A0D17D,0.5544061,0.1856936
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_78C571EC237F062DD11EFB48,0.019265454,0.68591946
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_799C6DBAC2819BC58C243A14,0.27193382,0.3225315
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_79AE7530BC3FDE967EDC1538,0.06785985,0.6696839
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_79C56E5DDCA8DF93EA99B135,0.6138498,0.41941655
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_79D4726D6F20949EAE4EBE31,0.33029148,0.30354187
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_79E67298CAF7040A4C0353A0,0.93755203,0.8149894
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7A2236A36A5CD552779B78D9,0.4472074,0.51625293
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7A944511CDB471AF533E3E72,0.085638985,0.6293528
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7B4A88AE1E76DB0B3219519D,0.9927805,0.48243615
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7B7EFAE8BD9EADBB0E3DF532,0.24767388,0.68998855
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7BE277C834132C4C0F951AEB,0.098084174,0.6150156
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7C066CB4144B6B3323300B08,0.056108568,0.49962974
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7C3580CB3CB34B834DA1485B,0.44955266,0.515373
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7D973B2903B8E1DF8364F593,0.064966515,0.84189254
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7DB125FC6A19110F5C0363EE,0.7616879,0.16767919
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7DE34866C7D769CC5443E6BE,0.37697566,0.337159
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7E271EA9CC44F8353EBD7035,0.20826086,0.6073916
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7E6842E46F5E25843930E4EA,0.123914436,0.63503003
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7F1E4DB8FE9689BB750DA51D,0.77129275,0.17327388
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7F55E5D045109DC0AA81021F,0.07063687,0.7180392
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7F636B24C06BD7FE7D8C833A,0.112751156,0.6245077
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7F7716B4F8FF3D470E9DD711,0.1565934,0.707497
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7FA98FD12E0BF6D87B23259E,0.48466215,0.40472707
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7FBF5DF6D96110CB258C88DE,0.54785997,0.18103431
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_7FF09AF2FEFE6A145386CF07,0.9935066,0.4733702
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_800B51935EADCBD345A673F4,0.055347707,0.49819016
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_801DD56EB3E0435721FC6DF4,0.36059678,0.0043532024
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8056ED3A0EEB3D36296702D0,0.7603007,0.1951809
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_807E13AF6E41B41F54079526,0.06703659,0.843065
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_80CA61BBE2454B768E62F16A,0.06751849,0.8435662
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_81B34656FA93D022F7016498,0.044603817,0.4888046
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_82E2BE10FE6E86C853769B23,0.60848683,0.47342363
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8333E8A9A6235C61E4D80354,0.06667821,0.61256665
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_841F07CFF35F801641A8606F,0.22416145,0.6719773
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8465429112A28996DD7F304F,0.5417098,0.33041126
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_84ABB502130F46A153787619,0.6109004,0.44527674
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_84E16601077CC8CD71246766,0.359399,0.34207135
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_855D34C5941130A3938C09D6,0.62385947,0.41247582
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_85BD1DCBC5D821F8F0551387,0.14656448,0.6647065
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_85F72718617F7B72E6F7A53E,0.98759836,0.4847361
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_861E36260FEDA0F050E3147C,0.5413634,0.543387
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_863B2D75660CFC34BDFC1EDA,0.70319307,0.98945063
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8694846EE5C75F9C6718456F,0.5430222,0.17600214
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_87E583982D5D240942C61520,0.13881728,0.5219735
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_88130B99EAACF75169276988,0.2711687,0.32170168
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_881EC4DABA2B856BB8C4FC52,0.059984405,0.72007096
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_89068708C7ED8FBA2A1D0C9B,0.36388984,0.63522387
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8917A2D27F9D18520E7844F7,0.55382556,0.5151931
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_891D12F0C56F24B993131EC5,0.34693044,0.3224886
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_89AE2DA53E1B071997686B0B,0.7701841,0.41401207
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_89C629D5196008921067DF50,0.21368603,0.7729511
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_89EC3936411A3603E409595B,0.7117578,0.32181305
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8A01FD1F530A225B9F70C7F5,0.61451954,0.48229745
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8A075F0225F60AE6B24CFB40,0.6319644,0.40280613
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8A55D619AC4584AE7C3C9113,0.088455945,0.6929805
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8AC73897600C2C9B61066712,0.69173115,0.23725209
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8AF49FFEE455504EDCC05747,0.7321229,0.21707463
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8AFF08C350197F0F927C0E22,0.47883564,0.4113229
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8BBBCBE7AC80BCF41917AC53,0.6057496,0.42148742
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8C75BCD303071778C7FFDF52,0.08508905,0.6980308
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8CD65EC0B84E4B43278781C8,0.13299857,0.539168
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8CFC4839BF8502523863CA75,0.24680977,0.6146758
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8D1269EF989E271B1A30EF30,0.5433272,0.33355045
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8DB453329D847D6AB68849F2,0.7745793,0.15892927
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8DB6EA9A16E78EA0908BB89A,0.7119324,0.24500404
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8E0FDDC865045F1BFD43BD58,0.13251334,0.6746083
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8E2299A84CD653F761BA9DD5,0.9730568,0.47559822
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8E27E88E1F18E904217624D9,0.33560842,0.34764692
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8E326E9FA24102CA20CEDD2B,0.47817615,0.41117787
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8EC26EBC3FCC28D9E42F2878,0.022394655,0.68727756
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_8FC34914CBE800364D81EE27,0.08935082,0.653091
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9090EE291A8D7C5BE73C737C,0.099692054,0.67425114
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_90967218B9CF4BDDE23B07D8,0.64617306,0.42040494
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_913FC5EC8D2404DDC739B868,0.6071758,0.45281574
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_916260626A139C9976F4695C,0.33150274,0.3435018
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9186E583B9C352E491A30964,0.15492742,0.6659104
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_91929CC41108B12BD9832A3D,0.54548836,0.1767983
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_92104D8B71876E1ECF9FBF4B,0.7725288,0.1552391
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_921FEEC9FAFBA7B5AC698B78,0.1846038,0.62249607
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_92D2B1E5C04394BA997219B6,0.61009556,0.3674
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_92FC9381B5CCFD1F1C3A3F78,0.61370903,0.48275006
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9314FC596E01E50C99EBC97F,0.076221965,0.5973404
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_94166066E4116A276DB27844,0.37502003,0.33750486
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_94C67F7A7106C1F09BEDD8DC,0.9842764,0.48236117
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_95003E9716EBD42ADBFAF7BE,0.54373765,0.5409058
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_953B079E42767B59FE7F8551,0.6153958,0.4865551
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9544A7D402267F2DA1F0B1B2,0.29449192,0.5974415
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_956CACA797EEF71C78842306,0.19635922,0.6815213
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_95FCE8C95FC1906BD89C995D,0.06610166,0.71659356
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9608D988E61D94EF0D3FD20A,0.6162902,0.39564395
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_9660BF34FA7FC934DEBE14A5,0.6654458,0.3427082
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_96A9838E311CC4191CACA26E,0.35979903,0.003525362
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_98399338B432E63B1F57C325,0.9846941,0.48273405
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_983B2D20413EF7C134CE7DA9,0.9528156,0.8248457
PROJ_DG761_20260723_213011_KST_4665FDF3E5CF,PE_985692A69183B25EF3D5240C,0.086996704,0.6033393
